url,canonical,title,page_type,indexable,og_image,twitter_image,local_path,img_exists,img_mime,img_w,img_h,img_bytes,og_image_alt,twitter_image_alt,unique_or_shared,is_approved,approved_file,classification,problems
https://ambisecure.ambimat.com/resources/tools/fido-mds-explorer/,https://ambisecure.ambimat.com/resources/tools/fido-mds-explorer/,FIDO Metadata Explorer — AmbiSecure | AAGUID directory,resource,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-fido-mds-explorer-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-fido-mds-explorer-1200x630.png,assets/img/og/featured/ambisecure-resources-tools-fido-mds-explorer-1200x630.png,True,image/png,1200,630,53733,"AmbiSecure FIDO metadata explorer grouping authenticator cards by vendor and AAGUID, showing how a signed MDS BLOB drives allow-list policy at registration.","AmbiSecure FIDO metadata explorer grouping authenticator cards by vendor and AAGUID, showing how a signed MDS BLOB drives allow-list policy at registration.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/resources/tools/gp-status/,https://ambisecure.ambimat.com/resources/tools/gp-status/,GlobalPlatform Status Reference — AmbiSecure | Card &amp; app lifecycle,resource,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-gp-status-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-gp-status-1200x630.png,assets/img/og/featured/ambisecure-resources-tools-gp-status-1200x630.png,True,image/png,1200,630,41664,"GlobalPlatform lifecycle reference from AmbiSecure tracing a card from OP_READY through SECURED to irreversible TERMINATED, alongside the applet state track.","GlobalPlatform lifecycle reference from AmbiSecure tracing a card from OP_READY through SECURED to irreversible TERMINATED, alongside the applet state track.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/resources/tools/hex-bytes/,https://ambisecure.ambimat.com/resources/tools/hex-bytes/,HEX ↔ Byte-Array Converter | AmbiSecure,resource,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-hex-bytes-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-hex-bytes-1200x630.png,assets/img/og/featured/ambisecure-resources-tools-hex-bytes-1200x630.png,True,image/png,1200,630,47700,"Ragged hex from PC/SC and Wireshark logs funnelling into counted byte pairs and C, Java and Uint8Array literals in an AmbiSecure browser-local formatter.","Ragged hex from PC/SC and Wireshark logs funnelling into counted byte pairs and C, Java and Uint8Array literals in an AmbiSecure browser-local formatter.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/resources/tools/iccid-decoder/,https://ambisecure.ambimat.com/resources/tools/iccid-decoder/,ICCID Decoder — AmbiSecure | SIM card number &amp; Luhn validator,resource,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-iccid-decoder-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-iccid-decoder-1200x630.png,assets/img/og/featured/ambisecure-resources-tools-iccid-decoder-1200x630.png,True,image/png,1200,630,53065,"E.118 digit strip on a SIM splitting into MII 89, country code, issuer and Luhn digit in AmbiSecure's offline decoder for the card's own serial.","E.118 digit strip on a SIM splitting into MII 89, country code, issuer and Luhn digit in AmbiSecure's offline decoder for the card's own serial.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/resources/tools/ieee-1609-2-parser/,https://ambisecure.ambimat.com/resources/tools/ieee-1609-2-parser/,IEEE 1609.2 V2X Certificate Parser — AmbiSecure,resource,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-ieee-1609-2-parser-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-ieee-1609-2-parser-1200x630.png,assets/img/og/featured/ambisecure-resources-tools-ieee-1609-2-parser-1200x630.png,True,image/png,1200,630,52808,"Field tree unrolled from a COER-encoded 1609.2 certificate in AmbiSecure's in-browser parser, showing issuer, validity and key indicator — no signature check.","Field tree unrolled from a COER-encoded 1609.2 certificate in AmbiSecure's in-browser parser, showing issuer, validity and key indicator — no signature check.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/resources/tools/imsi-decoder/,https://ambisecure.ambimat.com/resources/tools/imsi-decoder/,IMSI Decoder — AmbiSecure | MCC / MNC / MSIN breakdown,resource,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-imsi-decoder-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-imsi-decoder-1200x630.png,assets/img/og/featured/ambisecure-resources-tools-imsi-decoder-1200x630.png,True,image/png,1200,630,48151,"IMSI digits divided into MCC, MNC and MSIN with a movable operator boundary, showing how AmbiSecure's local decoder identifies a home PLMN.","IMSI digits divided into MCC, MNC and MSIN with a movable operator boundary, showing how AmbiSecure's local decoder identifies a home PLMN.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/resources/tools/iso14443-frame/,https://ambisecure.ambimat.com/resources/tools/iso14443-frame/,ISO/IEC 14443 Frame Explorer — AmbiSecure,resource,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-iso14443-frame-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-iso14443-frame-1200x630.png,assets/img/og/featured/ambisecure-resources-tools-iso14443-frame-1200x630.png,True,image/png,1200,630,52451,"Contactless frames from ISO/IEC 14443 laid out byte by byte — ATQA, SAK, RATS and PCB blocks — decoded locally by an AmbiSecure engineering tool.","Contactless frames from ISO/IEC 14443 laid out byte by byte — ATQA, SAK, RATS and PCB blocks — decoded locally by an AmbiSecure engineering tool.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/resources/tools/iso14443-ref/,https://ambisecure.ambimat.com/resources/tools/iso14443-ref/,ISO/IEC 14443 Quick Reference — AmbiSecure,resource,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-iso14443-ref-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-iso14443-ref-1200x630.png,assets/img/og/featured/ambisecure-resources-tools-iso14443-ref-1200x630.png,True,image/png,1200,630,47390,"Layered view of the ISO/IEC 14443 contactless stack, from RF signalling to T=CL blocks, with the anti-collision ladder that narrows the field to a single card.","Layered view of the ISO/IEC 14443 contactless stack, from RF signalling to T=CL blocks, with the anti-collision ladder that narrows the field to a single card.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/resources/tools/iso7816-cla/,https://ambisecure.ambimat.com/resources/tools/iso7816-cla/,ISO 7816-4 CLA Decoder — AmbiSecure,resource,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-iso7816-cla-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-iso7816-cla-1200x630.png,assets/img/og/featured/ambisecure-resources-tools-iso7816-cla-1200x630.png,True,image/png,1200,630,49946,"A single ISO 7816-4 CLA byte magnified into bit cells, showing how a card learns the class, secure-messaging state, chaining and logical channel.","A single ISO 7816-4 CLA byte magnified into bit cells, showing how a card learns the class, secure-messaging state, chaining and logical channel.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/resources/tools/iso7816-ref/,https://ambisecure.ambimat.com/resources/tools/iso7816-ref/,ISO/IEC 7816 Quick Reference — AmbiSecure,resource,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-iso7816-ref-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-iso7816-ref-1200x630.png,assets/img/og/featured/ambisecure-resources-tools-iso7816-ref-1200x630.png,True,image/png,1200,630,49203,"AmbiSecure quick-reference card visual covering the four ISO/IEC 7816-4 APDU cases, CLA bit meanings including secure messaging, and common INS byte values.","AmbiSecure quick-reference card visual covering the four ISO/IEC 7816-4 APDU cases, CLA bit meanings including secure messaging, and common INS byte values.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/resources/tools/javacard-cap/,https://ambisecure.ambimat.com/resources/tools/javacard-cap/,JavaCard CAP Structure Explorer — AmbiSecure | JCVM 3.x,resource,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-javacard-cap-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-javacard-cap-1200x630.png,assets/img/og/featured/ambisecure-resources-tools-javacard-cap-1200x630.png,True,image/png,1200,630,49764,"Ladder of the twelve JavaCard CAP components with Header.cap expanded to its 0xDECAFFED magic and package AID, decoded locally in AmbiSecure's browser tool.","Ladder of the twelve JavaCard CAP components with Header.cap expanded to its 0xDECAFFED magic and package AID, decoded locally in AmbiSecure's browser tool.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/resources/tools/json-bin-builder/,https://ambisecure.ambimat.com/resources/tools/json-bin-builder/,JSON Bin Builder and Validator | AmbiSecure,resource,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-json-bin-builder-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-json-bin-builder-1200x630.png,assets/img/og/featured/ambisecure-resources-tools-json-bin-builder-1200x630.png,True,image/png,1200,630,44070,"Browser-boundary architecture for an AmbiSecure JSON bin: editor and localStorage shelf inside, hosted token-URL services struck out beyond the frame.","Browser-boundary architecture for an AmbiSecure JSON bin: editor and localStorage shelf inside, hosted token-URL services struck out beyond the frame.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/resources/tools/json-formatter/,https://ambisecure.ambimat.com/resources/tools/json-formatter/,JSON Formatter and Minifier — AmbiSecure | pretty-print JSON,resource,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-json-formatter-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-json-formatter-1200x630.png,assets/img/og/featured/ambisecure-resources-tools-json-formatter-1200x630.png,True,image/png,1200,630,51083,"A minified trace body passing a JSON.parse gate and emerging pretty-printed, minified and key-sorted for clean diffs — formatted locally, never uploaded.","A minified trace body passing a JSON.parse gate and emerging pretty-printed, minified and key-sorted for clean diffs — formatted locally, never uploaded.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/resources/tools/json-validator/,https://ambisecure.ambimat.com/resources/tools/json-validator/,JSON Validator — AmbiSecure | syntax &amp; JSON Schema checker,resource,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-json-validator-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-json-validator-1200x630.png,assets/img/og/featured/ambisecure-resources-tools-json-validator-1200x630.png,True,image/png,1200,630,48772,"A JSON instance with a caret pinned to the exact failing character beside a rail of schema violations addressed by JSON Pointer, checked inside the browser.","A JSON instance with a caret pinned to the exact failing character beside a rail of schema violations addressed by JSON Pointer, checked inside the browser.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/resources/tools/key-diversification/,https://ambisecure.ambimat.com/resources/tools/key-diversification/,Key Diversification Visualizer — AmbiSecure (Educational),resource,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-key-diversification-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-key-diversification-1200x630.png,assets/img/og/featured/ambisecure-resources-tools-key-diversification-1200x630.png,True,image/png,1200,630,55409,"A SAM holding the master key derives a unique per-card key from each UID, illustrating why compromising one transit card exposes only that card.","A SAM holding the master key derives a unique per-card key from each UID, illustrating why compromising one transit card exposes only that card.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/resources/tools/length-field/,https://ambisecure.ambimat.com/resources/tools/length-field/,"Length-Field Encoder — AmbiSecure | BER, DGI, u8, u16 BE/LE",resource,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-length-field-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-length-field-1200x630.png,assets/img/og/featured/ambisecure-resources-tools-length-field-1200x630.png,True,image/png,1200,630,44270,"Length-field encoder concept from AmbiSecure fanning the value 300 into BER long-form, GlobalPlatform DGI and raw u16 big- and little-endian byte groups.","Length-field encoder concept from AmbiSecure fanning the value 300 into BER long-form, GlobalPlatform DGI and raw u16 big- and little-endian byte groups.",unique,False,,Brand-consistent (generated featured art),
